method,median_end_to_end_ns,median_end_to_end_ms
C1,339998590.0,339.99859
C1,409535201.5,409.5352015
B0,240360178.0,240.360178
B1,53830439.5,53.8304395
C1,376974524.0,376.974524
C1,420325443.5,420.3254435
B0,166131294.0,166.131294
B1,295217368.0,295.217368
C1,60461642.0,60.461642
C1,185338763.0,185.338763
C1,50664988.0,50.664988
C0,325464878.0,325.464878
B0,380735942.5,380.7359425
C0,363602046.5,363.6020465
B1,195330901.0,195.330901
C1,313650319.0,313.650319
B0,223491120.5,223.4911205
B0,52487084.5,52.4870845
B0,330269651.5,330.2696515
B0,391241858.5,391.2418585
C1,51814998.0,51.814998
C0,181556158.5,181.5561585
B0,436036698.0,436.036698
C0,306605645.5,306.6056455
B0,55354703.0,55.354703
B1,292833345.0,292.833345
C0,52212073.5,52.2120735
C0,362216936.5,362.2169365
C0,174609119.0,174.609119
B1,57501812.5,57.5018125
B0,340774192.5,340.7741925
B0,53463038.5,53.4630385
C1,51792985.0,51.792985
C1,220416671.0,220.416671
B0,172179700.0,172.1797
C1,208263221.5,208.2632215
C0,223926034.0,223.926034
C0,51877060.5,51.8770605
B0,52449654.0,52.449654
B0,51268522.5,51.2685225
C1,203770024.0,203.770024
B0,151158507.5,151.1585075
C0,197474996.5,197.4749965
C0,206165624.0,206.165624
C0,356844022.0,356.844022
C0,412584934.0,412.584934
C1,221160882.5,221.1608825
C0,314499075.0,314.499075
C1,353106142.5,353.1061425
C0,61560615.5,61.5606155
C1,214491474.0,214.491474
B0,192551605.0,192.551605
C0,436068510.0,436.06851
C1,52464293.5,52.4642935
B0,503934381.0,503.934381
B1,175987537.0,175.987537
C1,313897647.5,313.8976475
B1,240305581.0,240.305581
B0,266111091.0,266.111091
B1,187370865.5,187.3708655
C1,59178369.5,59.1783695
C0,231974830.5,231.9748305
C1,56723328.5,56.7233285
C1,403779101.0,403.779101
C0,224087608.0,224.087608
B1,59300354.5,59.3003545
B1,244757995.0,244.757995
C1,287788821.0,287.788821
C0,582811724.0,582.811724
B1,82524588.5,82.5245885
B1,334741108.5,334.7411085
B0,98129679.5,98.1296795
C0,77949315.5,77.9493155
B1,75615780.0,75.61578
B0,449572323.5,449.5723235
C0,242621949.0,242.621949
B0,80581816.5,80.5818165
B0,314897176.5,314.8971765
C1,340323627.5,340.3236275
B1,321275720.0,321.27572
B1,87238646.5,87.2386465
B1,542380976.0,542.380976
C0,81211195.5,81.2111955
C0,521918952.0,521.918952
C0,530305322.5,530.3053225
C0,596638615.5,596.6386155
C0,80280052.0,80.280052
C0,501064430.5,501.0644305
C1,81732618.5,81.7326185
C1,70150221.0,70.150221
C1,188297581.5,188.2975815
C1,281047088.0,281.047088
B0,281551971.5,281.5519715
B1,486018519.0,486.018519
C1,85680616.5,85.6806165
C1,530934108.0,530.934108
B1,247700198.5,247.7001985
B0,236113818.0,236.113818
B0,582092618.5,582.0926185
B1,241472373.5,241.4723735
C0,372657806.5,372.6578065
C1,440062584.5,440.0625845
C1,66832560.0,66.83256
B1,67330038.0,67.330038
C1,224962875.5,224.9628755
C0,74087175.0,74.087175
B0,410267766.5,410.2677665
C1,58546883.5,58.5468835
C0,200998105.5,200.9981055
C0,262473086.0,262.473086
C1,78772774.0,78.772774
C0,81964279.0,81.964279
B1,185121457.0,185.121457
B1,239408980.0,239.40898
C0,264179810.5,264.1798105
B1,323930215.5,323.9302155
B0,116708638.0,116.708638
B1,473218591.0,473.218591
C0,266230365.5,266.2303655
B1,405181014.0,405.181014
B0,381675036.0,381.675036
C1,60642714.0,60.642714
B0,327158414.0,327.158414
B0,51574358.5,51.5743585
C1,209303762.5,209.3037625
B0,260500672.0,260.500672
B0,196417873.5,196.4178735
C0,199147734.5,199.1477345
C0,373050249.5,373.0502495
B0,55594628.5,55.5946285
B1,54906242.0,54.906242
C1,227348201.0,227.348201
C1,396909227.5,396.9092275
B1,63546290.5,63.5462905
B1,331407487.5,331.4074875
C0,320358011.5,320.3580115
C0,320236655.0,320.236655
C0,157030776.0,157.030776
C1,351296365.0,351.296365
B1,179068359.5,179.0683595
B1,305901347.5,305.9013475
C1,353237315.0,353.237315
B0,322116704.0,322.116704
B0,369657869.0,369.657869
B1,231276856.0,231.276856
C1,232630146.5,232.6301465
C1,345335827.5,345.3358275
C0,204394515.0,204.394515
C0,363768070.5,363.7680705
C0,165667628.5,165.6676285
B1,214060774.5,214.0607745
C0,213887263.5,213.8872635
B1,58243781.5,58.2437815
C0,353419990.0,353.41999
B0,328731010.5,328.7310105
B1,388675021.0,388.675021
B1,55372196.5,55.3721965
C1,288034930.5,288.0349305
B0,88099355.0,88.099355
B0,101497849.5,101.4978495
B1,81942272.5,81.9422725
B1,372348296.0,372.348296
C1,297000372.0,297.000372
C1,306508858.5,306.5088585
B1,284488847.0,284.488847
C1,202102727.5,202.1027275
C0,89685309.5,89.6853095
C1,521425108.0,521.425108
B0,77811519.0,77.811519
C1,80202351.0,80.202351
B0,77879520.0,77.87952
B0,243943354.0,243.943354
B1,78737850.5,78.7378505
C1,77145215.5,77.1452155
C1,297062050.0,297.06205
B1,593132498.0,593.132498
B0,502916738.0,502.916738
B0,281451680.0,281.45168
B1,534395062.0,534.395062
B0,547428478.0,547.428478
B0,55884100.5,55.8841005
B1,377196334.0,377.196334
C1,423041950.0,423.04195
B1,104479359.5,104.4793595
B1,495142777.0,495.142777
B0,245542492.5,245.5424925
B1,423634551.0,423.634551
C0,467310735.0,467.310735
C1,77385158.0,77.385158
C0,73828068.5,73.8280685
B1,75818157.0,75.818157
B1,604519505.5,604.5195055
B0,269178395.0,269.178395
C0,583982268.0,583.982268
B0,78631434.5,78.6314345
B1,72644980.5,72.6449805
C0,534747646.5,534.7476465
C0,82355039.0,82.355039
C1,506412081.5,506.4120815
B0,79171720.0,79.17172
C1,506143927.5,506.1439275
C0,244318297.5,244.3182975
B0,76493632.0,76.493632
B1,75017603.5,75.0176035
B0,77669633.5,77.6696335
B0,83143776.5,83.1437765
C0,76713004.5,76.7130045
C0,493588761.5,493.5887615
B1,410445008.0,410.445008
B1,77384955.5,77.3849555
B0,537000308.0,537.000308
C0,80728925.0,80.728925
C1,427493297.5,427.4932975
B1,458295339.5,458.2953395
B0,508534919.5,508.5349195
C0,263184668.0,263.184668
B1,530948235.0,530.948235
B0,75814232.5,75.8142325
C0,75857825.5,75.8578255
B1,252727330.0,252.72733
B0,509236816.0,509.236816
B0,76669698.0,76.669698
B1,78146582.0,78.146582
B1,540078119.0,540.078119
C0,75862154.0,75.862154
B1,78440968.5,78.4409685
C0,460283521.5,460.2835215
B0,519394487.0,519.394487
C0,463985373.0,463.985373
B0,270772988.0,270.772988
B0,245050702.0,245.050702
B0,280793247.0,280.793247
B1,496090733.5,496.0907335
B0,76174616.5,76.1746165
B1,342256528.5,342.2565285
B0,256225337.0,256.225337
B1,278603142.0,278.603142
B0,86067848.5,86.0678485
C0,82004543.0,82.004543
B0,544784724.5,544.7847245
C1,517954678.0,517.954678
C0,54606855.0,54.606855
B1,357618232.0,357.618232
C1,460089955.5,460.0899555
C0,190786849.5,190.7868495
C0,343766033.5,343.7660335
C1,179225837.0,179.225837
B0,56066744.5,56.0667445
C1,338589909.0,338.589909
C1,53316123.0,53.316123
B0,208045445.0,208.045445
C1,356552324.0,356.552324
C1,54976574.0,54.976574
B0,78264444.0,78.264444
C1,398390408.5,398.3904085
B1,54563575.0,54.563575
B1,229659344.5,229.6593445
B0,220839488.5,220.8394885
B1,367697903.0,367.697903
B0,368906276.0,368.906276
B1,536963268.0,536.963268
C1,470869980.0,470.86998
B0,414043530.5,414.0435305
B0,385501882.5,385.5018825
B1,397412314.5,397.4123145
B0,61012435.0,61.012435
B1,225281253.0,225.281253
B0,617481778.0,617.481778
C0,252579272.5,252.5792725
C0,98476522.0,98.476522
B0,249750955.0,249.750955
B0,390154668.0,390.154668
B0,600507933.0,600.507933
C1,497586120.5,497.5861205
C1,317469185.5,317.4691855
C1,70295662.0,70.295662
B1,273285421.0,273.285421
C1,233332002.5,233.3320025
C1,561354346.0,561.354346
C0,275719310.0,275.71931
B1,416011335.5,416.0113355
C0,274945065.0,274.945065
B1,70769663.5,70.7696635
C0,83856296.0,83.856296
C1,298673492.5,298.6734925
C0,388789704.0,388.789704
B1,239719216.0,239.719216
C0,309088227.0,309.088227
C1,402271415.5,402.2714155
C0,58756493.5,58.7564935
C0,55405187.0,55.405187
B0,215057163.0,215.057163
C1,358293754.5,358.2937545
C1,52157750.0,52.15775
C1,59137979.5,59.1379795
C0,192139242.0,192.139242
B0,365565395.0,365.565395
C0,335620160.0,335.62016
B1,398861622.0,398.861622
C1,459133079.0,459.133079
B1,61373768.5,61.3737685
B0,393967327.5,393.9673275
C0,55539913.5,55.5399135
B1,584296897.0,584.296897
B1,262690286.5,262.6902865
C1,62660560.0,62.66056
C1,62597880.5,62.5978805
C1,404044235.5,404.0442355
B1,69672491.0,69.672491
B1,68020049.0,68.020049
B0,276369007.0,276.369007
B1,485388784.0,485.388784
C0,59135184.5,59.1351845
B1,69324024.5,69.3240245
C0,225145728.5,225.1457285
B1,318994711.5,318.9947115
C1,69813275.5,69.8132755
B0,270404232.5,270.4042325
C1,332217834.0,332.217834
C1,61704257.5,61.7042575
C0,267222843.0,267.222843
C0,419619373.5,419.6193735
C0,241374894.5,241.3748945
B0,289058761.5,289.0587615
C0,330947020.0,330.94702
B1,506683951.5,506.6839515
C1,394443676.0,394.443676
C0,91322976.0,91.322976
B0,96594456.5,96.5944565
C0,94174430.5,94.1744305
C1,77268783.0,77.268783
B0,498265081.0,498.265081
B0,223858272.5,223.8582725
C1,329666384.5,329.6663845
C0,81354367.0,81.354367
B0,239974807.0,239.974807
B1,283571329.5,283.5713295
B1,86379336.5,86.3793365
C0,577773465.5,577.7734655
C1,320355337.5,320.3553375
C1,437581227.0,437.581227
C1,67391244.5,67.3912445
B1,68427752.0,68.427752
C1,88394818.0,88.394818
C1,85493571.5,85.4935715
B0,311051002.5,311.0510025
C0,106933134.5,106.9331345
B1,176263570.0,176.26357
C0,228361970.5,228.3619705
C0,92843898.5,92.8438985
C1,462751072.5,462.7510725
B0,59058128.5,59.0581285
B0,505704890.5,505.7048905
B0,301515869.5,301.5158695
B0,60292363.0,60.292363
C1,77722345.0,77.722345
B1,503376350.5,503.3763505
C1,286214304.0,286.214304
C0,264308864.0,264.308864
B0,73222782.0,73.222782
C0,558983948.5,558.9839485
B1,315457738.0,315.457738
C1,71072501.0,71.072501
B0,83758806.0,83.758806
B0,375177288.5,375.1772885
C0,575899897.0,575.899897
C1,383072782.5,383.0727825
C1,722524585.0,722.524585
C0,377761374.5,377.7613745
C0,379914478.0,379.914478
B0,369515255.0,369.515255
B0,345633367.0,345.633367
C0,331285259.5,331.2852595
B0,299718946.0,299.718946
B0,103962317.5,103.9623175
B0,321065656.0,321.065656
B1,89521840.0,89.52184
B0,95229840.5,95.2298405
C0,91522132.5,91.5221325
B1,107808651.5,107.8086515
B1,288520947.5,288.5209475
B0,663011693.5,663.0116935
B1,95986972.5,95.9869725
C0,81345792.5,81.3457925
C1,116034800.5,116.0348005
C0,88594243.5,88.5942435
B0,291903549.0,291.903549
B0,570231584.0,570.231584
B0,317952068.5,317.9520685
C0,708531508.5,708.5315085
B1,88848105.5,88.8481055
B0,590611662.5,590.6116625
B0,704196421.5,704.1964215
C0,593610585.5,593.6105855
B0,310320200.5,310.3202005
B1,104264784.0,104.264784
C1,87036519.5,87.0365195
B0,88707914.0,88.707914
B0,345970529.5,345.9705295
C0,573961024.0,573.961024
C0,322582956.0,322.582956
B1,251667327.5,251.6673275
B1,307670115.0,307.670115
B0,306971530.0,306.97153
C0,322903487.0,322.903487
B0,545832233.5,545.8322335
C1,85034583.0,85.034583
C1,257961476.0,257.961476
B1,88869602.5,88.8696025
B0,367498712.0,367.498712
B1,83343134.5,83.3431345
B1,573711351.5,573.7113515
C0,85306308.0,85.306308
C0,639666234.5,639.6662345
B0,333277199.0,333.277199
B1,311850243.5,311.8502435
B0,86887643.5,86.8876435
C1,93334015.0,93.334015
C0,85831966.5,85.8319665
B1,330291921.0,330.291921
B0,78100148.0,78.100148
B0,93994753.0,93.994753
C0,88180899.0,88.180899
C0,460920840.0,460.92084
C1,348556757.0,348.556757
C1,99468735.5,99.4687355
B0,814314794.5,814.3147945
B1,674803568.0,674.803568
C0,99488178.0,99.488178
B1,83959850.0,83.95985
B1,611821689.5,611.8216895
C1,85478934.0,85.478934
C1,336256445.0,336.256445
C1,309049029.0,309.049029
C1,592226935.0,592.226935
B0,624234697.0,624.234697
B0,366474571.5,366.4745715
B0,130545827.5,130.5458275
C0,420729937.5,420.7299375
B0,620739001.0,620.739001
B1,631254007.0,631.254007
C0,91773589.0,91.773589
B1,583038068.5,583.0380685
C0,678671593.0,678.671593
B1,361443805.0,361.443805
C1,567246685.5,567.2466855
C1,328891195.5,328.8911955
C1,339427355.0,339.427355
B0,537184321.0,537.184321
B1,83259008.5,83.2590085
B1,82644793.5,82.6447935
B0,285155833.0,285.155833
C0,78231417.5,78.2314175
C0,308634617.5,308.6346175
C0,308354504.0,308.354504
C1,80542823.0,80.542823
B0,85361350.5,85.3613505
C0,337949825.5,337.9498255
B0,80461780.5,80.4617805
B0,324390888.0,324.390888
C1,81982463.5,81.9824635
B0,340354684.0,340.354684
B1,353060343.5,353.0603435
B1,96164488.0,96.164488
B1,383282377.0,383.282377
C0,718276507.0,718.276507
B0,97841041.5,97.8410415
C1,738905528.0,738.905528
B0,274153640.5,274.1536405
B0,695146457.5,695.1464575
B0,92160548.5,92.1605485
B0,294588493.5,294.5884935
C0,321191839.5,321.1918395
C1,579643548.0,579.643548
C0,277526977.0,277.526977
B1,489622164.0,489.622164
C0,85608296.0,85.608296
C0,580643949.0,580.643949
B0,286445893.0,286.445893
B0,87365993.5,87.3659935
B0,315253035.0,315.253035
C0,82614807.5,82.6148075
B1,82921026.5,82.9210265
B0,531152234.5,531.1522345
C1,380139244.0,380.139244
B0,297987298.0,297.987298
B0,89958579.0,89.958579
C1,85829405.5,85.8294055
B1,283363203.5,283.3632035
B1,269853894.5,269.8538945
C0,597473076.0,597.473076
C1,553312916.5,553.3129165
B0,505944265.5,505.9442655
C1,733256999.0,733.256999
B0,105820506.0,105.820506
B0,661299880.0,661.29988
B0,495935531.5,495.9355315
C0,544522312.0,544.522312
B1,612541898.5,612.5418985
C1,278155966.5,278.1559665
B1,90181611.5,90.1816115
B1,399881777.0,399.881777
C1,89430231.5,89.4302315
B0,620799445.5,620.7994455
C1,312099549.0,312.099549
C1,90458788.5,90.4587885
B0,485296526.0,485.296526
C1,321552303.0,321.552303
B1,88486677.0,88.486677
B1,536577163.5,536.5771635
B0,321885642.5,321.8856425
C0,700183384.0,700.183384
C1,613722261.0,613.722261
C0,88174215.0,88.174215
B1,420927790.0,420.92779
B1,371907719.5,371.9077195
C1,321523882.0,321.523882
B0,638849069.0,638.849069
C0,610973691.0,610.973691
C0,567424780.5,567.4247805
C1,93405475.0,93.405475
C0,99994106.0,99.994106
B1,90549842.0,90.549842
B1,548474959.0,548.474959
C0,332857891.5,332.8578915
C1,584174343.5,584.1743435
C1,526935739.5,526.9357395
C1,570511734.0,570.511734
C0,98783227.0,98.783227
C1,624170623.0,624.170623
C1,102641478.5,102.6414785
C1,527389902.5,527.3899025
B0,619947041.0,619.947041
C1,89013713.5,89.0137135
C0,577706603.0,577.706603
C1,103644920.0,103.64492
C0,359290786.0,359.290786
B0,382434083.0,382.434083
C1,673107553.0,673.107553
B1,90648051.5,90.6480515
C1,570357291.0,570.357291
C1,624928896.5,624.9288965
B0,528610651.5,528.6106515
C1,374005592.0,374.005592
B1,547480878.5,547.4808785
B1,101152270.0,101.15227
C0,87235180.5,87.2351805
C1,645566713.5,645.5667135
C1,376847033.0,376.847033
C1,95635483.5,95.6354835
B1,400126025.0,400.126025
C1,95885088.0,95.885088
B1,656994691.5,656.9946915
C0,656266524.5,656.2665245
B1,323093457.5,323.0934575
B1,314427744.5,314.4277445
B1,591988796.0,591.988796
C1,389827610.0,389.82761
C1,600311492.5,600.3114925
B0,81521523.0,81.521523
B1,619134009.0,619.134009
B0,111833954.0,111.833954
B1,413262410.5,413.2624105
B1,319579084.5,319.5790845
B0,73758402.5,73.7584025
B0,562836309.0,562.836309
B0,280521398.0,280.521398
B1,573972212.0,573.972212
C0,283164497.5,283.1644975
C0,442070179.5,442.0701795
B0,618090224.5,618.0902245
C0,89773352.5,89.7733525
C0,507416785.5,507.4167855
B0,529604691.0,529.604691
B1,308012753.0,308.012753
C0,306884291.5,306.8842915
C1,712079653.0,712.079653
B0,602503690.5,602.5036905
C0,606529519.0,606.529519
B1,559674739.5,559.6747395
B1,88035284.0,88.035284
C1,88601359.0,88.601359
C1,82777440.0,82.77744
B1,517588659.5,517.5886595
C0,82762773.5,82.7627735
C1,552735812.0,552.735812
B0,552318219.5,552.3182195
B1,324534346.5,324.5343465
B0,546459979.0,546.459979
B1,304254270.0,304.25427
C1,264153098.0,264.153098
B0,79705529.0,79.705529
C0,564944713.0,564.944713
B1,568737013.0,568.737013
B1,335999923.0,335.999923
B1,497629744.5,497.6297445
B1,697649427.5,697.6494275
C1,565694780.5,565.6947805
C0,569947287.5,569.9472875
C0,96296284.0,96.296284
C1,329945465.0,329.945465
B1,310511621.0,310.511621
C0,337243929.0,337.243929
B0,90009411.5,90.0094115
B0,92956735.5,92.9567355
B1,286988157.0,286.988157
B1,640050122.5,640.0501225
C1,676680512.0,676.680512
C1,76128103.0,76.128103
C0,469865492.5,469.8654925
B1,81337955.0,81.337955
B1,522569222.5,522.5692225
C0,85791560.0,85.79156
C0,88914767.5,88.9147675
B0,83879010.5,83.8790105
C0,335924827.0,335.924827
C1,85015327.0,85.015327
B0,81314458.0,81.314458
C0,82391499.0,82.391499
C0,87432139.0,87.432139
C1,354670370.0,354.67037
C0,354539237.5,354.5392375
B1,557073335.0,557.073335
B1,87650919.0,87.650919
B0,349789651.0,349.789651
C1,226975639.5,226.9756395
C0,96348373.5,96.3483735
C1,312276481.0,312.276481
C0,85748053.0,85.748053
C1,338530408.5,338.5304085
C0,332527487.0,332.527487
C1,515705359.0,515.705359
C0,72738206.0,72.738206
C1,91214873.0,91.214873
B1,90656779.0,90.656779
B1,83426161.0,83.426161
B1,96748237.5,96.7482375
C1,552162649.5,552.1626495
B0,74359473.0,74.359473
B1,88286833.5,88.2868335
C0,690363322.0,690.363322
B1,510482067.0,510.482067
C1,272713178.5,272.7131785
B1,277117296.5,277.1172965
C0,78335663.0,78.335663
B1,78522948.5,78.5229485
C0,233739591.5,233.7395915
C1,376363061.5,376.3630615
B0,448465299.5,448.4652995
B0,470170777.5,470.1707775
C0,365190914.5,365.1909145
B1,352185088.5,352.1850885
B1,364650190.5,364.6501905
C0,254367141.5,254.3671415
C0,254829233.5,254.8292335
C0,443230951.0,443.230951
C1,400805714.5,400.8057145
B1,51238859.5,51.2388595
C1,195094967.0,195.094967
C0,216127542.5,216.1275425
C0,165985581.5,165.9855815
C0,51771634.0,51.771634
C1,272815558.0,272.815558
C1,156155870.0,156.15587
C1,78338253.0,78.338253
C1,52458421.0,52.458421
C0,466923343.5,466.9233435
B1,59180269.5,59.1802695
B1,302056850.0,302.05685
C1,411492323.0,411.492323
C1,281809453.5,281.8094535
B0,99905488.5,99.9054885
C0,533224852.5,533.2248525
C1,87812115.5,87.8121155
B1,307707794.0,307.707794
C0,249813348.0,249.813348
B0,508659003.5,508.6590035
C1,74881237.5,74.8812375
C1,371475414.5,371.4754145
C1,533780296.5,533.7802965
C0,632223585.0,632.223585
B1,649133167.5,649.1331675
B0,328246550.5,328.2465505
C0,353254399.5,353.2543995
B0,549111705.0,549.111705
C0,585968849.0,585.968849
C0,90895161.5,90.8951615
C0,548043223.5,548.0432235
B0,353118452.5,353.1184525
C0,634484814.0,634.484814
C0,105146243.5,105.1462435
B1,622243688.5,622.2436885
B0,432327921.5,432.3279215
B0,789371666.0,789.371666
B0,375409257.0,375.409257
C0,343915909.5,343.9159095
B0,532349093.0,532.349093
C1,322195274.5,322.1952745
B1,97543491.5,97.5434915
B0,86912276.5,86.9122765
C0,562359756.0,562.359756
C1,92839866.5,92.8398665
C1,347343281.0,347.343281
C0,308870746.0,308.870746
B0,509586711.0,509.586711
C1,376546732.5,376.5467325
B0,92341337.5,92.3413375
C1,82935209.5,82.9352095
B0,90450448.0,90.450448
C1,570910577.0,570.910577
B0,90997656.0,90.997656
B1,358112968.0,358.112968
C1,111547628.0,111.547628
C1,605230021.0,605.230021
B1,583783222.5,583.7832225
C0,324293407.5,324.2934075
B0,602088127.0,602.088127
C1,329360365.5,329.3603655
B1,535506289.0,535.506289
C0,85534560.5,85.5345605
B0,328981047.5,328.9810475
C1,362346241.5,362.3462415
B1,84758990.0,84.75899
B1,96357603.0,96.357603
C1,92119586.0,92.119586
C0,351659936.0,351.659936
C0,325004702.5,325.0047025
B1,87720880.5,87.7208805
C1,650343544.5,650.3435445
B0,644000189.5,644.0001895
C0,290985215.5,290.9852155
B1,89409004.5,89.4090045
B1,90414573.5,90.4145735
C0,89450811.0,89.450811
B1,87836524.5,87.8365245
C0,94883641.0,94.883641
B0,589216426.5,589.2164265
C1,350808878.0,350.808878
B1,575454028.0,575.454028
C1,81343002.5,81.3430025
B0,325589822.0,325.589822
C0,83601909.0,83.601909
B0,692679701.0,692.679701
C0,561193599.0,561.193599
C0,677099780.0,677.09978
C0,90832299.5,90.8322995
B1,370748546.5,370.7485465
C1,89646832.5,89.6468325
C0,325874182.0,325.874182
C1,701373946.0,701.373946
C0,96153547.5,96.1535475
C1,632557454.5,632.5574545
C1,261190775.5,261.1907755
C0,95150786.0,95.150786
B1,369388399.5,369.3883995
C1,455186825.5,455.1868255
B0,109336490.5,109.3364905
C0,102064939.0,102.064939
C1,305895802.0,305.895802
C0,86920253.5,86.9202535
B1,88661047.5,88.6610475
C1,695175242.0,695.175242
B1,537090651.5,537.0906515
B0,89451551.0,89.451551
C1,354928891.0,354.928891
C1,108627100.0,108.6271
C1,96268712.5,96.2687125
B0,84179192.5,84.1791925
B0,88144444.0,88.144444
C1,563088292.0,563.088292
C1,294217441.5,294.2174415
C0,89151243.5,89.1512435
B1,662557970.5,662.5579705
C0,329456195.0,329.456195
B1,599072165.0,599.072165
B1,375707528.0,375.707528
B0,686247236.0,686.247236
B0,379638427.5,379.6384275
C0,643849114.5,643.8491145
B1,86832170.5,86.8321705
B1,663129738.0,663.129738
B0,81424535.5,81.4245355
C0,588794690.5,588.7946905
B1,99527924.5,99.5279245
C1,594433668.5,594.4336685
C1,91000800.0,91.0008
C0,93312323.0,93.312323
C0,288832556.5,288.8325565
C0,85266150.5,85.2661505
C1,263083224.0,263.083224
C0,260155498.5,260.1554985
C1,288748767.5,288.7487675
B1,662635176.5,662.6351765
C0,100703438.0,100.703438
B0,76735371.5,76.7353715
B1,564768010.0,564.76801
C0,239155223.0,239.155223
B1,507538332.0,507.538332
B0,327426128.5,327.4261285
